"날짜","종가","시가","고가","저가","거래량","변동 %"
"2015- 02- 23","2,109.70","2,109.80","2,110.10","2,103.00","","-0.03%"
"2015- 02- 20","2,110.30","2,097.70","2,110.60","2,085.40","","0.62%"
"2015- 02- 19","2,097.40","2,099.20","2,102.10","2,090.80","","-0.11%"
"2015- 02- 18","2,099.70","2,099.20","2,100.20","2,092.20","","-0.03%"
"2015- 02- 17","2,100.30","2,096.50","2,101.30","2,089.80","","0.16%"
"2015- 02- 13","2,097.00","2,088.80","2,097.00","2,086.70","","0.41%"
"2015- 02- 12","2,088.50","2,070.00","2,088.50","2,070.00","","0.97%"
"2015- 02- 11","2,068.50","2,068.60","2,073.50","2,058.00","","0.00%"
"2015- 02- 10","2,068.60","2,049.40","2,070.90","2,048.60","","1.07%"
"2015- 02- 09","2,046.70","2,053.50","2,056.20","2,041.90","","-0.43%"
"2015- 02- 06","2,055.50","2,062.30","2,072.40","2,050.00","","-0.34%"
"2015- 02- 05","2,062.50","2,043.50","2,063.60","2,043.50","","1.03%"
"2015- 02- 04","2,041.50","2,048.90","2,054.70","2,036.70","","-0.41%"
"2015- 02- 03","2,050.00","2,022.70","2,050.30","2,022.70","","1.44%"
"2015- 02- 02","2,020.80","1,996.70","2,021.70","1,980.90","","1.29%"
"2015- 01- 30","1,995.00","2,019.30","2,023.30","1,993.40","","-1.30%"
"2015- 01- 29","2,021.20","2,002.50","2,024.60","1,989.20","","0.95%"
"2015- 01- 28","2,002.20","2,032.30","2,042.50","2,001.50","","-1.35%"
"2015- 01- 27","2,029.50","2,047.90","2,047.90","2,019.90","","-1.34%"
"2015- 01- 26","2,057.10","2,050.40","2,057.60","2,041.00","","0.26%"
"2015- 01- 23","2,051.80","2,063.00","2,063.00","2,050.50","","-0.55%"
"2015- 01- 22","2,063.20","2,034.30","2,064.60","2,026.40","","1.53%"
"2015- 01- 21","2,032.10","2,020.20","2,038.30","2,012.00","","0.47%"
"2015- 01- 20","2,022.50","2,020.80","2,028.90","2,004.50","","0.15%"
"2015- 01- 16","2,019.40","1,992.20","2,020.50","1,988.10","","1.34%"
"2015- 01- 15","1,992.70","2,013.80","2,021.30","1,991.50","","-0.92%"
"2015- 01- 14","2,011.30","2,018.40","2,018.40","1,988.40","","-0.58%"
"2015- 01- 13","2,023.00","2,031.60","2,056.90","2,008.20","","-0.26%"
"2015- 01- 12","2,028.30","2,046.10","2,049.30","2,022.60","","-0.81%"
"2015- 01- 09","2,044.80","2,063.40","2,064.40","2,038.30","","-0.84%"
"2015- 01- 08","2,062.10","2,030.60","2,064.10","2,030.60","","1.79%"
"2015- 01- 07","2,025.90","2,005.50","2,029.60","2,005.50","","1.16%"
"2015- 01- 06","2,002.60","2,022.20","2,030.20","1,992.40","","-0.89%"
"2015- 01- 05","2,020.60","2,054.40","2,054.40","2,017.30","","-1.83%"
"2015- 01- 02","2,058.20","2,058.90","2,072.40","2,046.00","","-0.03%"
"2014- 12- 31","2,058.90","2,082.10","2,085.60","2,057.90","","-1.03%"
"2014- 12- 30","2,080.30","2,088.50","2,088.50","2,079.50","","-0.49%"
"2014- 12- 29","2,090.60","2,087.60","2,093.60","2,085.80","","0.09%"
"2014- 12- 26","2,088.80","2,084.30","2,092.70","2,084.30","","0.33%"
"2014- 12- 24","2,081.90","2,083.20","2,087.60","2,081.90","","-0.01%"
"2014- 12- 23","2,082.20","2,081.50","2,086.70","2,079.80","","0.18%"
"2014- 12- 22","2,078.50","2,069.30","2,078.80","2,069.30","","0.38%"
"2014- 12- 19","2,070.70","2,061.00","2,077.80","2,061.00","","0.46%"
"2014- 12- 18","2,061.20","2,019.00","2,061.20","2,019.00","","2.40%"
"2014- 12- 17","2,012.90","1,973.80","2,016.80","1,973.80","","2.04%"
"2014- 12- 16","1,972.70","1,986.70","2,016.90","1,972.60","","-0.85%"
"2014- 12- 15","1,989.60","2,005.00","2,018.70","1,982.30","","-0.63%"
"2014- 12- 12","2,002.30","2,030.40","2,032.20","2,002.30","","-1.62%"
"2014- 12- 11","2,035.30","2,027.90","2,055.50","2,027.90","","0.45%"
"2014- 12- 10","2,026.10","2,058.90","2,058.90","2,024.30","","-1.64%"
"2014- 12- 09","2,059.80","2,056.60","2,060.60","2,034.20","","-0.02%"
"2014- 12- 08","2,060.30","2,074.80","2,075.80","2,054.30","","-0.73%"
"2014- 12- 05","2,075.40","2,072.80","2,079.50","2,070.80","","0.17%"
"2014- 12- 04","2,071.90","2,073.60","2,077.30","2,062.30","","-0.12%"
"2014- 12- 03","2,074.30","2,067.40","2,076.30","2,066.70","","0.37%"
"2014- 12- 02","2,066.60","2,053.80","2,068.80","2,053.80","","0.64%"
"2014- 12- 01","2,053.40","2,065.80","2,065.80","2,049.60","","-0.69%"
"2014- 11- 28","2,067.60","2,074.80","2,075.80","2,065.10","","-0.25%"
"2014- 11- 26","2,072.80","2,067.40","2,073.30","2,066.60","","0.28%"
"2014- 11- 25","2,067.00","2,070.20","2,074.20","2,064.80","","-0.12%"
"2014- 11- 24","2,069.40","2,065.10","2,070.20","2,065.10","","0.29%"
"2014- 11- 21","2,063.50","2,057.50","2,071.50","2,056.80","","0.52%"
"2014- 11- 20","2,052.80","2,045.90","2,053.80","2,040.50","","0.20%"
"2014- 11- 19","2,048.70","2,051.20","2,052.10","2,040.40","","-0.15%"
"2014- 11- 18","2,051.80","2,041.50","2,056.10","2,041.50","","0.51%"
"2014- 11- 17","2,041.30","2,038.30","2,043.10","2,034.50","","0.07%"
"2014- 11- 14","2,039.80","2,039.70","2,042.20","2,035.20","","0.02%"
"2014- 11- 13","2,039.30","2,039.20","2,046.20","2,030.40","","0.05%"
"2014- 11- 12","2,038.20","2,037.80","2,040.30","2,032.00","","-0.07%"
"2014- 11- 11","2,039.70","2,038.20","2,041.30","2,035.30","","0.07%"
"2014- 11- 10","2,038.30","2,032.00","2,038.70","2,030.20","","0.31%"
"2014- 11- 07","2,031.90","2,032.40","2,034.30","2,025.10","","0.03%"
"2014- 11- 06","2,031.20","2,023.30","2,031.60","2,015.90","","0.38%"
"2014- 11- 05","2,023.60","2,015.30","2,023.80","2,014.40","","0.57%"
"2014- 11- 04","2,012.10","2,015.80","2,016.00","2,001.00","","-0.28%"
"2014- 11- 03","2,017.80","2,018.20","2,024.50","2,013.70","","-0.01%"
"2014- 10- 31","2,018.00","2,001.20","2,018.20","2,001.20","","1.17%"
"2014- 10- 30","1,994.70","1,979.50","1,999.40","1,974.80","","0.63%"
"2014- 10- 29","1,982.30","1,983.30","1,991.40","1,969.00","","-0.14%"
"2014- 10- 28","1,985.00","1,964.10","1,985.00","1,964.10","","1.19%"
"2014- 10- 27","1,961.60","1,963.00","1,964.60","1,951.40","","-0.15%"
"2014- 10- 24","1,964.60","1,951.60","1,965.30","1,946.30","","0.71%"
"2014- 10- 23","1,950.80","1,931.00","1,962.00","1,931.00","","1.23%"
"2014- 10- 22","1,927.10","1,941.30","1,949.30","1,926.80","","-0.73%"
"2014- 10- 21","1,941.30","1,909.40","1,942.50","1,909.40","","1.96%"
"2014- 10- 20","1,904.00","1,885.60","1,905.00","1,882.30","","0.91%"
"2014- 10- 17","1,886.80","1,864.90","1,898.20","1,864.90","","1.29%"
"2014- 10- 16","1,862.80","1,856.00","1,876.00","1,835.00","","0.02%"
"2014- 10- 15","1,862.50","1,874.20","1,874.20","1,820.70","","-0.81%"
"2014- 10- 14","1,877.70","1,877.10","1,898.70","1,871.80","","0.16%"
"2014- 10- 13","1,874.70","1,905.70","1,912.10","1,874.10","","-1.65%"
"2014- 10- 10","1,906.10","1,925.60","1,937.00","1,906.00","","-1.15%"
"2014- 10- 09","1,928.20","1,967.70","1,967.70","1,927.60","","-2.07%"
"2014- 10- 08","1,968.90","1,935.50","1,970.40","1,925.20","","1.75%"
"2014- 10- 07","1,935.10","1,962.40","1,962.40","1,934.90","","-1.51%"
"2014- 10- 06","1,964.80","1,970.00","1,977.80","1,958.40","","-0.16%"
"2014- 10- 03","1,967.90","1,948.10","1,971.20","1,948.10","","1.11%"
"2014- 10- 02","1,946.20","1,945.80","1,952.30","1,926.00","","0.00%"
"2014- 10- 01","1,946.20","1,971.40","1,971.40","1,941.70","","-1.32%"
"2014- 09- 30","1,972.30","1,978.20","1,985.20","1,969.00","","-0.28%"
"2014- 09- 29","1,977.80","1,979.00","1,981.30","1,964.00","","-0.25%"
"2014- 09- 26","1,982.80","1,966.20","1,986.40","1,966.20","","0.85%"
"2014- 09- 25","1,966.00","1,997.30","1,997.30","1,966.00","","-1.62%"
"2014- 09- 24","1,998.30","1,983.30","1,999.80","1,978.60","","0.78%"
"2014- 09- 23","1,982.80","1,992.80","1,995.40","1,982.80","","-0.58%"
"2014- 09- 22","1,994.30","2,009.10","2,009.10","1,991.00","","-0.80%"
"2014- 09- 19","2,010.40","2,012.70","2,019.30","2,006.60","","-0.05%"
"2014- 09- 18","2,011.40","2,003.10","2,012.30","2,003.10","","0.49%"
"2014- 09- 17","2,001.60","1,999.30","2,010.70","1,993.30","","0.13%"
"2014- 09- 16","1,999.00","1,981.90","2,002.30","1,979.10","","0.75%"
"2014- 09- 15","1,984.10","1,986.00","1,987.20","1,978.50","","-0.07%"
"2014- 09- 12","1,985.50","1,996.70","1,996.70","1,980.30","","-0.60%"
"2014- 09- 11","1,997.50","1,992.80","1,997.70","1,985.90","","0.09%"
"2014- 09- 10","1,995.70","1,988.40","1,996.70","1,983.00","","0.37%"
"2014- 09- 09","1,988.40","2,000.70","2,001.00","1,984.60","","-0.65%"
"2014- 09- 08","2,001.50","2,007.20","2,007.20","1,995.60","","-0.31%"
"2014- 09- 05","2,007.70","1,998.00","2,007.70","1,990.10","","0.50%"
"2014- 09- 04","1,997.70","2,001.70","2,011.20","1,992.50","","-0.15%"
"2014- 09- 03","2,000.70","2,003.60","2,009.30","1,998.10","","-0.08%"
"2014- 09- 02","2,002.30","2,004.10","2,006.10","1,994.80","","-0.05%"
"2014- 08- 29","2,003.40","1,998.50","2,003.40","1,994.70","","0.34%"
"2014- 08- 28","1,996.70","1,997.40","1,998.50","1,990.50","","-0.17%"
"2014- 08- 27","2,000.10","2,000.50","2,002.10","1,996.20","","0.00%"
"2014- 08- 26","2,000.00","1,998.60","2,005.00","1,998.60","","0.11%"
"2014- 08- 25","1,997.90","1,991.70","2,002.00","1,991.70","","0.48%"
"2014- 08- 22","1,988.40","1,992.60","1,993.50","1,984.80","","-0.20%"
"2014- 08- 21","1,992.40","1,986.80","1,994.80","1,986.80","","0.30%"
"2014- 08- 20","1,986.50","1,980.50","1,988.60","1,977.70","","0.25%"
"2014- 08- 19","1,981.60","1,972.70","1,982.60","1,972.70","","0.50%"
"2014- 08- 18","1,971.70","1,958.40","1,972.00","1,958.40","","0.85%"
"2014- 08- 15","1,955.10","1,958.90","1,964.00","1,941.50","","-0.01%"
"2014- 08- 14","1,955.20","1,947.40","1,955.20","1,947.40","","0.44%"
"2014- 08- 13","1,946.70","1,935.60","1,948.40","1,935.60","","0.67%"
"2014- 08- 12","1,933.80","1,935.70","1,939.70","1,928.30","","-0.16%"
"2014- 08- 11","1,936.90","1,933.40","1,944.90","1,933.40","","0.27%"
"2014- 08- 08","1,931.60","1,910.30","1,932.40","1,909.00","","1.15%"
"2014- 08- 07","1,909.60","1,923.00","1,928.90","1,904.80","","-0.55%"
"2014- 08- 06","1,920.20","1,917.30","1,927.90","1,911.50","","0.00%"
"2014- 08- 05","1,920.20","1,936.30","1,936.30","1,913.80","","-0.97%"
"2014- 08- 04","1,939.00","1,926.60","1,942.90","1,921.20","","0.72%"
"2014- 08- 01","1,925.20","1,929.80","1,937.30","1,916.40","","-0.28%"
"2014- 07- 31","1,930.70","1,965.10","1,965.10","1,930.70","","-2.00%"
"2014- 07- 30","1,970.10","1,973.20","1,978.90","1,962.40","","0.01%"
"2014- 07- 29","1,970.00","1,980.00","1,984.80","1,970.00","","-0.45%"
"2014- 07- 28","1,978.90","1,978.20","1,981.50","1,967.30","","0.03%"
"2014- 07- 25","1,978.30","1,984.60","1,984.60","1,974.40","","-0.49%"
"2014- 07- 24","1,988.00","1,988.10","1,991.40","1,985.80","","0.05%"
"2014- 07- 23","1,987.00","1,985.30","1,989.20","1,982.40","","0.18%"
"2014- 07- 22","1,983.50","1,975.70","1,986.20","1,975.70","","0.50%"
"2014- 07- 21","1,973.60","1,976.90","1,976.90","1,965.80","","-0.23%"
"2014- 07- 18","1,978.20","1,961.50","1,979.90","1,960.80","","1.03%"
"2014- 07- 17","1,958.10","1,979.80","1,981.80","1,955.60","","-1.19%"
"2014- 07- 16","1,981.60","1,976.30","1,983.90","1,975.70","","0.42%"
"2014- 07- 15","1,973.30","1,977.40","1,982.50","1,965.30","","-0.19%"
"2014- 07- 14","1,977.10","1,969.90","1,979.80","1,969.90","","0.48%"
"2014- 07- 11","1,967.60","1,965.80","1,968.70","1,959.60","","0.15%"
"2014- 07- 10","1,964.70","1,966.70","1,969.80","1,952.90","","-0.41%"
"2014- 07- 09","1,972.80","1,965.10","1,974.20","1,965.10","","0.46%"
"2014- 07- 08","1,963.70","1,976.40","1,976.40","1,959.50","","-0.71%"
"2014- 07- 07","1,977.70","1,984.20","1,984.20","1,974.90","","-0.39%"
"2014- 07- 03","1,985.40","1,975.90","1,985.60","1,975.90","","0.55%"
"2014- 07- 02","1,974.60","1,973.10","1,976.70","1,972.60","","0.07%"
"2014- 07- 01","1,973.30","1,962.30","1,978.60","1,962.30","","0.67%"
"2014- 06- 30","1,960.20","1,960.80","1,964.20","1,958.20","","-0.04%"
"2014- 06- 27","1,961.00","1,956.60","1,961.50","1,952.20","","0.19%"
"2014- 06- 26","1,957.20","1,959.90","1,959.90","1,944.70","","-0.12%"
"2014- 06- 25","1,959.50","1,949.30","1,960.80","1,947.50","","0.49%"
"2014- 06- 24","1,950.00","1,962.00","1,968.20","1,948.30","","-0.64%"
"2014- 06- 23","1,962.60","1,962.90","1,963.70","1,958.90","","-0.02%"
"2014- 06- 20","1,962.90","1,960.50","1,963.90","1,959.20","","0.17%"
"2014- 06- 19","1,959.50","1,957.50","1,959.90","1,952.30","","0.13%"
"2014- 06- 18","1,957.00","1,942.70","1,957.70","1,939.30","","0.77%"
"2014- 06- 17","1,942.00","1,937.20","1,943.70","1,933.50","","0.22%"
"2014- 06- 16","1,937.80","1,934.80","1,941.20","1,930.90","","0.08%"
"2014- 06- 13","1,936.20","1,930.80","1,937.30","1,927.70","","0.32%"
"2014- 06- 12","1,930.10","1,943.30","1,943.30","1,925.80","","-0.71%"
"2014- 06- 11","1,943.90","1,949.40","1,949.40","1,940.10","","-0.35%"
"2014- 06- 10","1,950.80","1,950.30","1,950.90","1,944.60","","-0.03%"
"2014- 06- 09","1,951.30","1,949.00","1,955.50","1,947.20","","0.10%"
"2014- 06- 06","1,949.40","1,942.40","1,949.40","1,942.40","","0.46%"
"2014- 06- 05","1,940.50","1,928.50","1,941.70","1,922.90","","0.65%"
"2014- 06- 04","1,927.90","1,923.10","1,928.60","1,918.60","","0.19%"
"2014- 06- 03","1,924.20","1,923.10","1,925.10","1,918.80","","-0.04%"
"2014- 06- 02","1,925.00","1,923.90","1,925.90","1,916.00","","0.07%"
"2014- 05- 30","1,923.60","1,920.30","1,924.00","1,916.60","","0.19%"
"2014- 05- 29","1,920.00","1,910.60","1,920.00","1,909.80","","0.53%"
"2014- 05- 28","1,909.80","1,911.80","1,914.50","1,907.30","","-0.11%"
"2014- 05- 27","1,911.90","1,902.00","1,912.30","1,902.00","","0.60%"
"2014- 05- 23","1,900.50","1,893.30","1,901.30","1,893.30","","0.42%"
"2014- 05- 22","1,892.50","1,888.20","1,896.30","1,885.40","","0.24%"
"2014- 05- 21","1,888.00","1,873.30","1,888.80","1,873.30","","0.81%"
"2014- 05- 20","1,872.80","1,884.90","1,884.90","1,868.10","","-0.65%"
"2014- 05- 19","1,885.10","1,876.70","1,886.00","1,872.40","","0.38%"
"2014- 05- 16","1,877.90","1,871.20","1,878.30","1,864.80","","0.38%"
"2014- 05- 15","1,870.80","1,888.20","1,888.20","1,862.40","","-0.94%"
"2014- 05- 14","1,888.50","1,897.10","1,897.10","1,885.80","","-0.47%"
"2014- 05- 13","1,897.50","1,896.80","1,902.20","1,896.10","","0.04%"
"2014- 05- 12","1,896.70","1,880.00","1,897.10","1,880.00","","0.97%"
"2014- 05- 09","1,878.50","1,875.30","1,878.60","1,867.00","","0.15%"
"2014- 05- 08","1,875.60","1,877.40","1,889.10","1,870.00","","-0.14%"
"2014- 05- 07","1,878.20","1,868.50","1,878.80","1,859.80","","0.56%"
"2014- 05- 06","1,867.70","1,883.70","1,883.70","1,867.70","","-0.90%"
"2014- 05- 05","1,884.70","1,879.50","1,885.50","1,866.80","","0.19%"
"2014- 05- 02","1,881.10","1,885.30","1,891.30","1,878.50","","-0.14%"
"2014- 05- 01","1,883.70","1,884.40","1,888.60","1,878.00","","-0.02%"
"2014- 04- 30","1,884.00","1,877.10","1,885.20","1,872.70","","0.30%"
"2014- 04- 29","1,878.30","1,870.80","1,880.60","1,870.80","","0.48%"
"2014- 04- 28","1,869.40","1,865.00","1,877.00","1,850.60","","0.32%"
"2014- 04- 25","1,863.40","1,877.70","1,877.70","1,859.70","","-0.81%"
"2014- 04- 24","1,878.60","1,882.00","1,884.10","1,870.20","","0.17%"
"2014- 04- 23","1,875.40","1,879.30","1,879.80","1,873.90","","-0.22%"
"2014- 04- 22","1,879.50","1,872.60","1,884.90","1,872.60","","0.41%"
"2014- 04- 21","1,871.90","1,865.80","1,871.90","1,863.20","","0.38%"
"2014- 04- 17","1,864.80","1,861.70","1,869.60","1,856.70","","0.13%"
"2014- 04- 16","1,862.30","1,846.00","1,862.30","1,846.00","","1.05%"
"2014- 04- 15","1,843.00","1,831.50","1,844.00","1,816.30","","0.68%"
"2014- 04- 14","1,830.60","1,818.20","1,834.20","1,815.80","","0.82%"
"2014- 04- 11","1,815.70","1,830.70","1,835.10","1,814.40","","-0.95%"
"2014- 04- 10","1,833.10","1,872.30","1,872.50","1,830.90","","-2.09%"
"2014- 04- 09","1,872.20","1,852.60","1,872.40","1,852.40","","1.09%"
"2014- 04- 08","1,852.00","1,845.50","1,855.00","1,837.50","","0.38%"
"2014- 04- 07","1,845.00","1,863.90","1,864.00","1,841.50","","-1.08%"
"2014- 04- 04","1,865.10","1,890.20","1,897.30","1,863.30","","-1.25%"
"2014- 04- 03","1,888.80","1,891.40","1,893.80","1,882.70","","-0.11%"
"2014- 04- 02","1,890.90","1,886.60","1,893.20","1,883.80","","0.29%"
"2014- 04- 01","1,885.50","1,874.00","1,885.80","1,874.00","","0.71%"
"2014- 03- 31","1,872.30","1,859.20","1,875.20","1,859.20","","0.79%"
"2014- 03- 28","1,857.60","1,850.10","1,866.60","1,850.10","","0.47%"
"2014- 03- 27","1,849.00","1,852.10","1,855.50","1,842.10","","-0.19%"
"2014- 03- 26","1,852.60","1,867.10","1,875.90","1,852.60","","-0.70%"
"2014- 03- 25","1,865.60","1,859.50","1,871.90","1,856.00","","0.44%"
"2014- 03- 24","1,857.40","1,867.70","1,873.30","1,849.70","","-0.49%"
"2014- 03- 21","1,866.50","1,874.50","1,884.00","1,863.50","","-0.29%"
"2014- 03- 20","1,872.00","1,860.10","1,873.50","1,854.60","","0.60%"
"2014- 03- 19","1,860.80","1,872.20","1,874.10","1,850.30","","-0.61%"
"2014- 03- 18","1,872.20","1,858.90","1,873.80","1,858.90","","0.72%"
"2014- 03- 17","1,858.80","1,842.80","1,862.30","1,842.80","","0.96%"
"2014- 03- 14","1,841.10","1,845.10","1,852.40","1,839.60","","-0.28%"
"2014- 03- 13","1,846.30","1,869.10","1,874.40","1,841.90","","-1.17%"
"2014- 03- 12","1,868.20","1,866.20","1,868.40","1,854.40","","0.03%"
"2014- 03- 11","1,867.60","1,878.30","1,882.30","1,863.90","","-0.51%"
"2014- 03- 10","1,877.20","1,877.90","1,877.90","1,867.00","","-0.04%"
"2014- 03- 07","1,878.00","1,878.50","1,883.60","1,870.60","","0.05%"
"2014- 03- 06","1,877.00","1,874.20","1,881.90","1,874.20","","0.17%"
"2014- 03- 05","1,873.80","1,874.00","1,876.50","1,871.10","","-0.01%"
"2014- 03- 04","1,873.90","1,849.20","1,876.20","1,849.20","","1.53%"
"2014- 03- 03","1,845.70","1,857.70","1,857.70","1,834.40","","-0.74%"
"2014- 02- 28","1,859.50","1,855.10","1,867.90","1,847.70","","0.28%"
"2014- 02- 27","1,854.30","1,844.90","1,854.50","1,841.10","","0.49%"
"2014- 02- 26","1,845.20","1,845.80","1,852.70","1,840.70","","0.01%"
"2014- 02- 25","1,845.10","1,847.70","1,852.90","1,840.20","","-0.14%"
"2014- 02- 24","1,847.60","1,836.80","1,858.70","1,836.80","","0.62%"
"2014- 02- 21","1,836.20","1,841.10","1,846.10","1,835.60","","-0.20%"
"2014- 02- 20","1,839.80","1,829.20","1,842.80","1,824.60","","0.60%"
"2014- 02- 19","1,828.80","1,838.90","1,847.50","1,827.00","","-0.65%"
"2014- 02- 18","1,840.80","1,839.00","1,842.90","1,835.00","","0.12%"
"2014- 02- 14","1,838.60","1,828.50","1,841.70","1,825.60","","0.48%"
"2014- 02- 13","1,829.80","1,814.80","1,830.20","1,809.20","","0.58%"
"2014- 02- 12","1,819.30","1,820.10","1,826.50","1,816.00","","-0.03%"
"2014- 02- 11","1,819.80","1,800.50","1,823.50","1,800.40","","1.11%"
"2014- 02- 10","1,799.80","1,796.20","1,799.90","1,791.80","","0.16%"
"2014- 02- 07","1,797.00","1,776.00","1,798.00","1,776.00","","1.33%"
"2014- 02- 06","1,773.40","1,753.00","1,774.10","1,753.00","","1.24%"
"2014- 02- 05","1,751.60","1,753.40","1,755.80","1,737.90","","-0.21%"
"2014- 02- 04","1,755.20","1,743.80","1,758.70","1,743.80","","0.76%"
"2014- 02- 03","1,741.90","1,782.70","1,784.80","1,739.70","","-2.28%"
"2014- 01- 31","1,782.60","1,790.90","1,793.90","1,772.30","","-0.65%"
"2014- 01- 30","1,794.20","1,777.20","1,798.80","1,777.20","","1.13%"
"2014- 01- 29","1,774.20","1,790.20","1,790.20","1,770.50","","-1.02%"
"2014- 01- 28","1,792.50","1,783.00","1,793.90","1,779.50","","0.61%"
"2014- 01- 27","1,781.60","1,791.00","1,796.00","1,772.90","","-0.49%"
"2014- 01- 24","1,790.30","1,827.00","1,827.00","1,790.30","","-2.09%"
"2014- 01- 23","1,828.50","1,842.30","1,842.30","1,820.10","","-0.89%"
"2014- 01- 22","1,844.90","1,844.70","1,846.90","1,840.90","","0.06%"
"2014- 01- 21","1,843.80","1,841.00","1,849.30","1,832.40","","0.28%"
"2014- 01- 17","1,838.70","1,844.20","1,846.00","1,835.20","","-0.39%"
"2014- 01- 16","1,845.90","1,848.00","1,848.00","1,840.30","","-0.14%"
"2014- 01- 15","1,848.40","1,840.50","1,850.80","1,840.50","","0.52%"
"2014- 01- 14","1,838.90","1,821.40","1,839.30","1,821.40","","1.08%"
"2014- 01- 13","1,819.20","1,841.30","1,843.50","1,815.50","","-1.26%"
"2014- 01- 10","1,842.40","1,840.10","1,843.20","1,832.40","","0.23%"
"2014- 01- 09","1,838.10","1,839.00","1,843.20","1,830.40","","0.03%"
"2014- 01- 08","1,837.50","1,837.90","1,840.00","1,831.40","","-0.02%"
"2014- 01- 07","1,837.90","1,828.70","1,840.10","1,828.70","","0.61%"
"2014- 01- 06","1,826.80","1,832.30","1,837.20","1,823.70","","-0.25%"
"2014- 01- 03","1,831.40","1,833.20","1,838.20","1,829.10","","-0.03%"
"2014- 01- 02","1,832.00","1,845.90","1,845.90","1,827.70","","-0.89%"
"2013- 12- 31","1,848.40","1,842.60","1,849.40","1,842.40","","0.40%"
"2013- 12- 30","1,841.10","1,841.50","1,842.50","1,838.80","","-0.02%"
"2013- 12- 27","1,841.40","1,843.00","1,844.90","1,839.80","","-0.03%"
"2013- 12- 26","1,842.00","1,835.00","1,842.80","1,835.00","","0.47%"
"2013- 12- 24","1,833.30","1,828.00","1,833.30","1,828.00","","0.29%"
"2013- 12- 23","1,828.00","1,822.90","1,829.80","1,822.90","","0.53%"
"2013- 12- 20","1,818.30","1,810.40","1,823.80","1,810.20","","0.48%"
"2013- 12- 19","1,809.60","1,809.00","1,810.90","1,801.30","","-0.06%"
"2013- 12- 18","1,810.70","1,781.50","1,811.10","1,768.00","","1.67%"
"2013- 12- 17","1,781.00","1,786.50","1,786.80","1,777.00","","-0.31%"
"2013- 12- 16","1,786.50","1,777.50","1,792.20","1,777.50","","0.63%"
"2013- 12- 13","1,775.30","1,778.00","1,780.90","1,772.50","","-0.01%"
"2013- 12- 12","1,775.50","1,781.70","1,783.00","1,772.30","","-0.38%"
"2013- 12- 11","1,782.20","1,802.80","1,803.00","1,780.10","","-1.13%"
"2013- 12- 10","1,802.60","1,807.60","1,808.50","1,801.80","","-0.32%"
"2013- 12- 09","1,808.40","1,806.20","1,811.50","1,806.20","","0.18%"
"2013- 12- 06","1,805.10","1,788.40","1,806.00","1,788.40","","1.13%"
"2013- 12- 05","1,785.00","1,792.80","1,792.80","1,783.40","","-0.44%"
"2013- 12- 04","1,792.80","1,793.20","1,799.80","1,779.10","","-0.13%"
"2013- 12- 03","1,795.20","1,800.10","1,800.10","1,787.80","","-0.32%"
"2013- 12- 02","1,800.90","1,806.50","1,810.00","1,798.60","","-0.27%"
"2013- 11- 29","1,805.80","1,808.70","1,813.50","1,804.00","","-0.08%"
"2013- 11- 27","1,807.20","1,803.50","1,808.30","1,802.80","","0.24%"
"2013- 11- 26","1,802.80","1,802.90","1,808.40","1,800.80","","0.02%"
"2013- 11- 25","1,802.50","1,806.30","1,808.10","1,800.60","","-0.13%"
"2013- 11- 22","1,804.80","1,797.20","1,804.80","1,794.70","","0.50%"
"2013- 11- 21","1,795.80","1,783.50","1,797.20","1,783.50","","0.81%"
"2013- 11- 20","1,781.40","1,789.60","1,795.70","1,777.20","","-0.36%"
"2013- 11- 19","1,787.90","1,790.80","1,795.50","1,784.70","","-0.20%"
"2013- 11- 18","1,791.50","1,798.80","1,802.30","1,788.00","","-0.37%"
"2013- 11- 15","1,798.20","1,790.70","1,798.20","1,790.70","","0.42%"
"2013- 11- 14","1,790.60","1,782.80","1,791.50","1,780.20","","0.48%"
"2013- 11- 13","1,782.00","1,764.40","1,782.00","1,760.60","","0.81%"
"2013- 11- 12","1,767.70","1,769.50","1,771.80","1,762.30","","-0.24%"
"2013- 11- 11","1,771.90","1,770.00","1,773.40","1,767.80","","0.07%"
"2013- 11- 08","1,770.60","1,748.40","1,770.80","1,747.60","","1.34%"
"2013- 11- 07","1,747.20","1,770.70","1,774.50","1,746.20","","-1.32%"
"2013- 11- 06","1,770.50","1,765.00","1,773.70","1,764.40","","0.43%"
"2013- 11- 05","1,763.00","1,765.70","1,767.00","1,755.80","","-0.28%"
"2013- 11- 04","1,767.90","1,763.40","1,768.80","1,761.60","","0.36%"
"2013- 11- 01","1,761.60","1,758.70","1,765.70","1,752.70","","0.29%"
"2013- 10- 31","1,756.50","1,763.20","1,768.50","1,755.70","","-0.39%"
"2013- 10- 30","1,763.30","1,772.30","1,775.20","1,757.20","","-0.49%"
"2013- 10- 29","1,772.00","1,762.90","1,772.10","1,762.90","","0.56%"
"2013- 10- 28","1,762.10","1,759.40","1,765.00","1,757.70","","0.13%"
"2013- 10- 25","1,759.80","1,756.00","1,759.80","1,752.50","","0.44%"
"2013- 10- 24","1,752.10","1,747.50","1,753.90","1,745.50","","0.33%"
"2013- 10- 23","1,746.40","1,752.30","1,752.30","1,740.50","","-0.47%"
"2013- 10- 22","1,754.70","1,746.50","1,759.30","1,746.50","","0.57%"
"2013- 10- 21","1,744.70","1,745.20","1,747.80","1,740.70","","0.01%"
